"Source","RelPath","DB","Name","Ext","SizeBytes","Category","Status","Note","Coverage"
"INSTALL","Datai\GUAR\brief_EK.pft","GUAR","brief_EK.pft","pft","4409","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\briefK_wn.pft","GUAR","briefK_wn.pft","pft","2088","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\content.pft","GUAR","content.pft","pft","1038","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\dbnflc.pft","GUAR","dbnflc.pft","pft","555","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\default.ws","GUAR","default.ws","ws","7923","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Delo.ws","GUAR","Delo.ws","ws","6949","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\div10_sso.pft","GUAR","div10_sso.pft","pft","1725","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\div11_sso.pft","GUAR","div11_sso.pft","pft","1673","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\div12_sso.pft","GUAR","div12_sso.pft","pft","1675","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\div13_sso.pft","GUAR","div13_sso.pft","pft","1682","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\div14_sso.pft","GUAR","div14_sso.pft","pft","1686","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\div15_sso.pft","GUAR","div15_sso.pft","pft","1677","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\div16_sso.pft","GUAR","div16_sso.pft","pft","1575","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\EXPORTW.MNU","GUAR","EXPORTW.MNU","mnu","71","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\FMT31.MNU","GUAR","FMT31.MNU","mnu","72","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\fond.pft","GUAR","fond.pft","pft","5551","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Fond.ws","GUAR","Fond.ws","ws","6209","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\FORMATW.MNU","GUAR","FORMATW.MNU","mnu","76","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\fstw.mnu","GUAR","fstw.mnu","mnu","7","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\glob.mnu","GUAR","glob.mnu","mnu","409","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_106D.mnu","GUAR","gua_106D.mnu","mnu","372","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_392_vl.pft","GUAR","gua_392_vl.pft","pft","1899","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_545_vvod.pft","GUAR","gua_545_vvod.pft","pft","64","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_fond_vl.pft","GUAR","gua_fond_vl.pft","pft","811","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_nd.mnu","GUAR","gua_nd.mnu","mnu","21","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_opis_327_vl.pft","GUAR","gua_opis_327_vl.pft","pft","845","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_pers_vl.pft","GUAR","gua_pers_vl.pft","pft","2571","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_podrob_vl.pft","GUAR","gua_podrob_vl.pft","pft","810","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_pof_wn.pft","GUAR","gua_pof_wn.pft","pft","454","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_prim_vl.pft","GUAR","gua_prim_vl.pft","pft","2371","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_spdo_wn.pft","GUAR","gua_spdo_wn.pft","pft","1732","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua_sso_wn.pft","GUAR","gua_sso_wn.pft","pft","2922","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua452V.mnu","GUAR","gua452V.mnu","mnu","73","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua545_sso_D.pft","GUAR","gua545_sso_D.pft","pft","1126","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua545_sso_fst.pft","GUAR","gua545_sso_fst.pft","pft","1600","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua545_sso_Opis.pft","GUAR","gua545_sso_Opis.pft","pft","1018","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua545_sso_OR.pft","GUAR","gua545_sso_OR.pft","pft","925","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\gua852G.mnu","GUAR","gua852G.mnu","mnu","109","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Guar.clf","GUAR","Guar.clf","clf","57","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Guar.fst","GUAR","Guar.fst","fst","15980","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\guar.ini","GUAR","guar.ini","ini","8314","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Guar.pft","GUAR","Guar.pft","pft","11050","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Guar.stw","GUAR","Guar.stw","stw","1134","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Guar.ws","GUAR","Guar.ws","ws","9189","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\guarF.pft","GUAR","guarF.pft","pft","273","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\guar--text\TEXT.fst","GUAR","TEXT.fst","fst","188","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\List.ws","GUAR","List.ws","ws","7146","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\oant_h_gua.pft","GUAR","oant_h_gua.pft","pft","8301","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Oistasp_H_gua.pft","GUAR","Oistasp_H_gua.pft","pft","9014","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\OperHint.pft","GUAR","OperHint.pft","pft","7499","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\OperHint.voh","GUAR","OperHint.voh","voh","94","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Opis.pft","GUAR","Opis.pft","pft","4501","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Opis.ws","GUAR","Opis.ws","ws","5745","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\opis_wn.pft","GUAR","opis_wn.pft","pft","487","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Or_920_488.mnu","GUAR","Or_920_488.mnu","mnu","60","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Or_920_999.mnu","GUAR","Or_920_999.mnu","mnu","53","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Or_991delo.mnu","GUAR","Or_991delo.mnu","mnu","154","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Or_991dok.mnu","GUAR","Or_991dok.mnu","mnu","64","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Or_991fond.mnu","GUAR","Or_991fond.mnu","mnu","81","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Or_991opis.mnu","GUAR","Or_991opis.mnu","mnu","83","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Or_999_251.mnu","GUAR","Or_999_251.mnu","mnu","109","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Or_999_920.mnu","GUAR","Or_999_920.mnu","mnu","99","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\OR_gua.gbl","GUAR","OR_gua.gbl","gbl","14445","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\OR_gua_del933.gbl","GUAR","OR_gua_del933.gbl","gbl","58","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\or_gua_od.gbl","GUAR","or_gua_od.gbl","gbl","1717","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\OR_toDelo.pft","GUAR","OR_toDelo.pft","pft","57","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\OR_toFond.pft","GUAR","OR_toFond.pft","pft","57","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\OR_toOpis.pft","GUAR","OR_toOpis.pft","pft","58","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\PFTW.MNU","GUAR","PFTW.MNU","mnu","2602","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\pftw.opt","GUAR","pftw.opt","opt","28","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Pftw_H.opt","GUAR","Pftw_H.opt","opt","170","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\pr31_gua.wss","GUAR","pr31_gua.wss","wss","2635","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\rel_bibl.pft","GUAR","rel_bibl.pft","pft","5121","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\rel_content.pft","GUAR","rel_content.pft","pft","630","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\relation.mnu","GUAR","relation.mnu","mnu","95","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\relationr.mnu","GUAR","relationr.mnu","mnu","95","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\rmarce_gua.fst","GUAR","rmarce_gua.fst","fst","41062","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\rrm.mnu","GUAR","rrm.mnu","mnu","93","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\select_gua_sso_wn.pft","GUAR","select_gua_sso_wn.pft","pft","2535","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\select_gua_wn.pft","GUAR","select_gua_wn.pft","pft","1074","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\SpisDelOp.hdr","GUAR","SpisDelOp.hdr","hdr","17","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\SpisDelOp.pft","GUAR","SpisDelOp.pft","pft","4","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\SpisDelOp.srw","GUAR","SpisDelOp.srw","srw","959","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\SpisDelOp.tbg","GUAR","SpisDelOp.tbg","tbg","1161","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\SpisDelOp.tbu","GUAR","SpisDelOp.tbu","tbu","942","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\SpisDelOp.wss","GUAR","SpisDelOp.wss","wss","40","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Spisdo.pft","GUAR","Spisdo.pft","pft","2736","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\Tabw.mnu","GUAR","Tabw.mnu","mnu","2605","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\TO_DELO.gbl","GUAR","TO_DELO.gbl","gbl","1734","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\to_delo.wss","GUAR","to_delo.wss","wss","40","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\to_opis.gbl","GUAR","to_opis.gbl","gbl","1939","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\trm.mnu","GUAR","trm.mnu","mnu","70","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\vd_gua.mnu","GUAR","vd_gua.mnu","mnu","164","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GUAR\ws31.opt","GUAR","ws31.opt","opt","99","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\Agurf.fmt","GURF","Agurf.fmt","fmt","982","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\BRIEF.PFT","GURF","BRIEF.PFT","pft","10","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\GURF.clf","GURF","GURF.clf","clf","57","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\GURF.fst","GURF","GURF.fst","fst","297","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\GURF.ini","GURF","GURF.ini","ini","722","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\GURF.opt","GURF","GURF.opt","opt","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\GURF.ows","GURF","GURF.ows","ows","69","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\GURF.pft","GURF","GURF.pft","pft","9","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\GURF.stw","GURF","GURF.stw","stw","1038","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\GURF.ws","GURF","GURF.ws","ws","189","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\gurf--text\TEXT.fst","GURF","TEXT.fst","fst","188","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\OUTLIN.PFT","GURF","OUTLIN.PFT","pft","69","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\PFTW.MNU","GURF","PFTW.MNU","mnu","43","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\spis_sort.srw","GURF","spis_sort.srw","srw","170","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\spis_sort.tbg","GURF","spis_sort.tbg","tbg","696","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\spis_sort.tbu","GURF","spis_sort.tbu","tbu","115","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GURF\Tabw.mnu","GURF","Tabw.mnu","mnu","20","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\AguSk.fmt","GUSK","AguSk.fmt","fmt","982","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\BRIEF.PFT","GUSK","BRIEF.PFT","pft","10","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\GUSK.clf","GUSK","GUSK.clf","clf","57","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\GUSK.fst","GUSK","GUSK.fst","fst","297","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\GUSK.ini","GUSK","GUSK.ini","ini","722","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\GUSK.opt","GUSK","GUSK.opt","opt","24","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\GUSK.ows","GUSK","GUSK.ows","ows","70","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\GUSK.pft","GUSK","GUSK.pft","pft","9","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\GUSK.stw","GUSK","GUSK.stw","stw","1038","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\GUSK.ws","GUSK","GUSK.ws","ws","189","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\gusk--text\TEXT.fst","GUSK","TEXT.fst","fst","188","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\OUTLIN.PFT","GUSK","OUTLIN.PFT","pft","69","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\PFTW.MNU","GUSK","PFTW.MNU","mnu","43","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\spis_sort.srw","GUSK","spis_sort.srw","srw","170","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\spis_sort.tbg","GUSK","spis_sort.tbg","tbg","696","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\spis_sort.tbu","GUSK","spis_sort.tbu","tbu","115","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\GuSk\Tabw.mnu","GUSK","Tabw.mnu","mnu","20","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\HELP\1.wss","HELP","1.wss","wss","70","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\HELP\3A.mnu","HELP","3A.mnu","mnu","28","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
"INSTALL","Datai\HELP\7.wss","HELP","7.wss","wss","80","config","done","","config: mechanics+samples (FINDINGS_02 + ARM findings)"
